,Ano Evento,Mês Evento,Subestação Hier.Geoelétrica,Alimentador Hier.Geoelétrica,Bloco Alimentador Hier.Geoelétrica,Transformador Hier.Geoelétrica,Pot,Cod Grupo Causa GPO,Grupo Causa GPO,Cod Causa Evento,Causa Evento,DIC Transformador,FIC Transformador,Duração
8418,2012,12/2012,MGB,MGB-L4,12511,13914,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C277,PARTIDO NO NEUTRO,136.49985,45.0,3.0333300000000003
8419,2013,02/2013,MGB,MGB-L4,12511,13914,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,13.31651,47.0,0.28332999999999997
8420,2013,04/2013,MGB,MGB-L4,12511,13914,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,27.99984,48.0,0.58333
8421,2013,07/2013,MGB,MGB-L4,12511,13914,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,173.31006,98.0,1.76847
8422,2013,07/2013,MGB,MGB-L4,12511,13914,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,71.05,49.0,1.45
8423,2014,02/2014,MGB,MGB-L4,12511,13914,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,14.0,56.0,0.25
8424,2014,10/2014,MGB,MGB-L4,12511,13914,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,142.15173,57.0,2.49389
8425,2012,04/2012,MGB,MGB-L4,13915,13915,15.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,1.49028,1.0,1.49028
8426,2012,05/2012,MGB,MGB-L4,13915,13915,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,1.53528,2.0,0.76764
8427,2012,07/2012,MGB,MGB-L4,13915,13915,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C284,FORA DO ISOLADOR (AM,0.56667,1.0,0.56667
8428,2012,07/2012,MGB,MGB-L4,13915,13915,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.61833,2.0,0.809165
8429,2013,07/2013,MGB,MGB-L4,13915,13915,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.53694,2.0,1.76847
8430,2014,10/2014,MGB,MGB-L4,13915,13915,15.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.08111,1.0,1.08111
8431,2012,04/2012,MGB,MGB-L4,13916,13916,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,190.75584,128.0,1.49028
8432,2012,05/2012,MGB,MGB-L4,13916,13916,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,198.05112,258.0,0.76764
8433,2012,07/2012,MGB,MGB-L4,13916,13916,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C284,FORA DO ISOLADOR (AM,74.80044,132.0,0.56667
8434,2012,07/2012,MGB,MGB-L4,13916,13916,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,213.61956,264.0,0.809165
8435,2013,05/2013,MGB,MGB-L4,13916,13916,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,243.0,135.0,1.8
8436,2013,06/2013,MGB,MGB-L4,13916,13916,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,3.0,1.0,0.0
8437,2013,07/2013,MGB,MGB-L4,13916,13916,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,477.4869,270.0,1.76847
8438,2013,09/2013,MGB,MGB-L4,13916,13916,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
8439,2013,11/2013,MGB,MGB-L4,13916,13916,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,178.75,143.0,1.25
8440,2014,03/2014,MGB,MGB-L4,13916,13916,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,367.03381,143.0,2.5666700000000002
8441,2014,04/2014,MGB,MGB-L3,13916,13916,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,541.01619,143.0,3.7833300000000003
8442,2012,05/2012,BSA,BSA-L2,1049,13917,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,26.99973,81.0,0.33333
8443,2012,08/2012,BSA,BSA-L2,1049,13917,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,45.305,82.0,0.5525
8444,2012,08/2012,BSA,BSA-L2,1049,13917,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,23.93908,82.0,0.29194000000000003
8445,2014,12/2014,BSA,BSA-L2,1049,13917,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C192,FALHA BUCHA DE AT,125.73306,82.0,1.5333299999999999
8446,2012,08/2012,BSA,BSA-L2,5290,13918,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,20.4425,37.0,0.5525
8447,2012,08/2012,BSA,BSA-L2,5290,13918,150.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,10.80178,37.0,0.29194000000000003
8448,2012,08/2012,TBU,TBU-L6,13922,13922,100.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,7.65324,21.0,0.36444
8449,2013,04/2013,TBU,TBU-L6,13922,13922,100.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,27.9722,20.0,1.3986100000000001
8450,2013,07/2013,TBU,TBU-L6,13922,13922,100.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,51.6666,20.0,2.58333
8451,2013,09/2013,TBU,TBU-L6,13922,13922,100.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.0,20.0,0.05
8452,2014,01/2014,TBU,TBU-L6,13922,13922,100.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,31.14993,21.0,1.48333
8453,2012,01/2012,BSA,BSA-L3,13929,13929,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,1.39834,4.0,0.349585
8454,2012,08/2012,BSA,BSA-L3,13929,13929,30.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.58334,2.0,0.29167
8455,2014,01/2014,BSA,BSA-L3,13929,13929,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,1.14778,2.0,0.57389
8456,2014,02/2014,BSA,BSA-L3,13929,13929,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,0.16112,2.0,0.08056
8457,2014,02/2014,BSA,BSA-L3,13929,13929,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.81888,2.0,1.40944
8458,2014,12/2014,BSA,BSA-L3,13929,13929,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.83944,1.0,0.0
8459,2012,08/2012,TBU,TBU-L6,13931,13931,150.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,17.85756,49.0,0.36444
8460,2013,09/2013,TBU,TBU-L6,13931,13931,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,2.45,49.0,0.05
8461,2012,01/2012,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,292.95223,838.0,0.349585
8462,2012,08/2012,BSA,BSA-L3,13932,13932,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,122.20973,419.0,0.29167
8463,2012,09/2012,BSA,BSA-L3,13932,13932,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,3.0,1.0,0.0
8464,2013,08/2013,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,2176.53192,424.0,5.13333
8465,2014,01/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,56.39859,423.0,0.13333
8466,2014,01/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,242.75547,423.0,0.57389
8467,2014,02/2014,BSA,BSA-L3,13932,13932,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,34.15744,424.0,0.08056
8468,2014,02/2014,BSA,BSA-L3,13932,13932,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,597.60256,424.0,1.40944
8469,2014,03/2014,BSA,BSA-L3,13932,13932,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
8470,2014,03/2014,BSA,BSA-L3,13932,13932,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
8471,2014,03/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,3.0,1.0,0.0
8472,2014,03/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
8473,2014,10/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,1558.55,854.0,1.825
8474,2014,12/2014,BSA,BSA-L3,13932,13932,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
8475,2014,12/2014,BSA,BSA-L3,13932,13932,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,3699.09858,426.0,8.68333
8476,2014,12/2014,BSA,BSA-L3,13932,13932,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,604.80072,1.0,0.0
8477,2014,12/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,3.0,1.0,0.0
8478,2014,12/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,3.0,1.0,0.0
8479,2014,12/2014,BSA,BSA-L3,13932,13932,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
8480,2012,01/2012,BSA,BSA-L3,13936,13936,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,47.74,31.0,1.54
8481,2012,08/2012,BSA,BSA-L3,13936,13936,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,9.04177,31.0,0.29167
8482,2014,01/2014,BSA,BSA-L3,13936,13936,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,17.79059,31.0,0.57389
8483,2014,02/2014,BSA,BSA-L3,13936,13936,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,2.49736,31.0,0.08056
8484,2014,02/2014,BSA,BSA-L3,13936,13936,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,43.69264,31.0,1.4094399999999998
8485,2014,12/2014,BSA,BSA-L3,13936,13936,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,60.0625,1.0,0.0
8486,2012,01/2012,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,53.25,213.0,0.25
8487,2012,01/2012,BSA,BSA-L3,13937,13937,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,328.02,213.0,1.5399999999999998
8488,2012,03/2012,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,3.0,1.0,0.0
8489,2012,03/2012,BSA,BSA-L3,13937,13937,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,1441.30071,213.0,6.7666699999999995
8490,2012,03/2012,BSA,BSA-L3,13937,13937,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,255.6,213.0,1.2
8491,2012,03/2012,BSA,BSA-L3,13937,13937,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.0,1.0,0.0
8492,2012,08/2012,BSA,BSA-L3,13937,13937,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,62.12571,213.0,0.29167
8493,2013,04/2013,BSA,BSA-L3,13937,13937,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,835.45,217.0,3.85
8494,2014,01/2014,BSA,BSA-L3,13937,13937,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,125.68191,219.0,0.57389
8495,2014,02/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,441.65073,219.0,2.01667
8496,2014,02/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,17.64264,219.0,0.08056
8497,2014,02/2014,BSA,BSA-L3,13937,13937,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,519.33441,219.0,2.3713900000000003
8498,2014,03/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
8499,2014,03/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
8500,2014,03/2014,BSA,BSA-L3,13937,13937,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
8501,2014,03/2014,BSA,BSA-L3,13937,13937,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
8502,2014,05/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C442,DEFEITO EM CONEXÃO,86.24925,225.0,0.38333
8503,2014,12/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
8504,2014,12/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
8505,2014,12/2014,BSA,BSA-L3,13937,13937,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C442,DEFEITO EM CONEXÃO,3.0,1.0,0.0
8506,2014,12/2014,BSA,BSA-L3,13937,13937,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,254.8,1.0,0.0
8507,2014,12/2014,BSA,BSA-L3,13937,13937,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
8508,2012,01/2012,BSA,BSA-L3,1712,13938,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,805.2,264.0,3.0500000000000003
8509,2012,01/2012,BSA,BSA-L3,1712,13938,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,406.56,264.0,1.54
8510,2012,03/2012,BSA,BSA-L3,1712,13938,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,1772.86754,262.0,6.7666699999999995
8511,2012,03/2012,BSA,BSA-L3,1712,13938,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,3.0,1.0,0.0
8512,2012,03/2012,BSA,BSA-L3,1712,13938,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,314.4,262.0,1.2
8513,2012,03/2012,BSA,BSA-L3,1712,13938,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.0,1.0,0.0
8514,2012,08/2012,BSA,BSA-L3,1712,13938,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,76.70921,263.0,0.29167
8515,2012,09/2012,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,113.96579,263.0,0.43333
8516,2013,03/2013,BSA,BSA-L3,1712,13938,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,308.84913,261.0,1.18333
8517,2014,01/2014,BSA,BSA-L3,1712,13938,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,149.78529,261.0,0.57389
8518,2014,02/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,526.35087,261.0,2.01667
8519,2014,02/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,21.02616,261.0,0.08056
8520,2014,02/2014,BSA,BSA-L3,1712,13938,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,618.93279,261.0,2.37139
8521,2014,03/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
8522,2014,03/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
8523,2014,03/2014,BSA,BSA-L3,1712,13938,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
8524,2014,03/2014,BSA,BSA-L3,1712,13938,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
8525,2014,05/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C442,DEFEITO EM CONEXÃO,99.28247,259.0,0.38333
8526,2014,06/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C442,DEFEITO EM CONEXÃO,3.0,1.0,0.0
8527,2014,06/2014,BSA,BSA-L3,1712,13938,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,1683.5,259.0,6.5
8528,2014,12/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
8529,2014,12/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
8530,2014,12/2014,BSA,BSA-L3,1712,13938,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C442,DEFEITO EM CONEXÃO,3.0,1.0,0.0
8531,2014,12/2014,BSA,BSA-L3,1712,13938,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,3.0,1.0,0.0
8532,2014,12/2014,BSA,BSA-L3,1712,13938,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,293.475,1.0,0.0
8533,2014,12/2014,BSA,BSA-L3,1712,13938,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
8534,2012,01/2012,BSA,BSA-L3,13941,13941,225.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,0.69917,2.0,0.349585
8535,2012,08/2012,BSA,BSA-L3,13941,13941,225.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.29167,1.0,0.29167
8536,2014,01/2014,BSA,BSA-L3,13941,13941,225.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,0.57389,1.0,0.57389
8537,2014,02/2014,BSA,BSA-L3,13941,13941,225.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,0.08056,1.0,0.08056
8538,2014,02/2014,BSA,BSA-L3,13941,13941,225.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.40944,1.0,1.40944
8539,2014,12/2014,BSA,BSA-L3,13941,13941,225.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.41972,1.0,0.0
8540,2012,01/2012,BSA,BSA-L3,1721,13942,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,469.7,305.0,1.54
8541,2012,08/2012,BSA,BSA-L3,1721,13942,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,89.25102,306.0,0.29167
8542,2013,04/2013,BSA,BSA-L3,1721,13942,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,547.2,304.0,1.8
8543,2013,06/2013,BSA,BSA-L3,1721,13942,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,907.80102,306.0,2.96667
8544,2014,01/2014,BSA,BSA-L3,1721,13942,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,175.61034,306.0,0.57389
8545,2014,02/2014,BSA,BSA-L3,1721,13942,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,24.73192,307.0,0.08055999999999999
