,Ano Evento,Mês Evento,Subestação Hier.Geoelétrica,Alimentador Hier.Geoelétrica,Bloco Alimentador Hier.Geoelétrica,Transformador Hier.Geoelétrica,Pot,Cod Grupo Causa GPO,Grupo Causa GPO,Cod Causa Evento,Causa Evento,DIC Transformador,FIC Transformador,Duração
6647,2013,06/2013,TBU,TBU-L5,4643,4643,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
6648,2013,07/2013,TBU,TBU-L5,4643,4643,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,5.70193,13.0,0.43861
6649,2013,09/2013,TBU,TBU-L5,4643,4643,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
6650,2013,10/2013,TBU,TBU-L5,4643,4643,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,16.21386,13.0,1.24722
6651,2013,11/2013,TBU,TBU-L5,4643,4643,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,23.3025,13.0,1.7925
6652,2014,04/2014,TBU,TBU-L5,4643,4643,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,18.74171,13.0,1.44167
6653,2012,02/2012,MGB,MGB-L4,-1,4644,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,158.4,99.0,1.6
6654,2012,04/2012,MGB,MGB-L4,-1,4644,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,144.55716,97.0,1.49028
6655,2012,05/2012,MGB,MGB-L4,-1,4644,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,241.82682,194.0,1.24653
6656,2012,07/2012,MGB,MGB-L4,-1,4644,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,270.68432,194.0,1.39528
6657,2012,10/2012,MGB,MGB-L4,-1,4644,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,406.39968,96.0,4.23333
6658,2012,11/2012,TBU,TBU-L5,10958,4644,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,367.99968,96.0,3.83333
6659,2013,05/2013,TBU,TBU-L5,10958,4644,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,549.41635,95.0,5.783329999999999
6660,2013,06/2013,TBU,TBU-L5,10958,4644,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
6661,2013,07/2013,TBU,TBU-L5,10958,4644,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,42.54517,97.0,0.43861
6662,2013,09/2013,TBU,TBU-L5,10958,4644,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
6663,2013,10/2013,TBU,TBU-L5,10958,4644,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,122.22756,98.0,1.24722
6664,2013,11/2013,TBU,TBU-L5,10958,4644,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,175.665,98.0,1.7925
6665,2014,04/2014,TBU,TBU-L5,10958,4644,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,141.28366,98.0,1.44167
6666,2014,06/2014,TBU,TBU-L5,10958,4644,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,650.06634,98.0,6.63333
6667,2012,04/2012,MGB,MGB-L4,-1,4645,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,95.37792,64.0,1.49028
6668,2012,05/2012,MGB,MGB-L4,-1,4645,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,159.55584,128.0,1.24653
6669,2012,07/2012,MGB,MGB-L4,-1,4645,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,181.3864,130.0,1.39528
6670,2012,10/2012,MGB,MGB-L4,-1,4645,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,270.93312,64.0,4.23333
6671,2012,11/2012,TBU,TBU-L5,4645,4645,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,245.33312,64.0,3.83333
6672,2013,05/2013,TBU,TBU-L5,4645,4645,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,370.13312,64.0,5.78333
6673,2013,06/2013,TBU,TBU-L5,4645,4645,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
6674,2013,07/2013,TBU,TBU-L5,4645,4645,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,28.50965,65.0,0.43861
6675,2013,09/2013,TBU,TBU-L5,4645,4645,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
6676,2013,10/2013,TBU,TBU-L5,4645,4645,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,81.0693,65.0,1.24722
6677,2013,11/2013,TBU,TBU-L5,4645,4645,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,114.72,64.0,1.7925
6678,2014,04/2014,TBU,TBU-L5,4645,4645,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,93.70855,65.0,1.44167
6679,2012,04/2012,MGB,MGB-L4,-1,4646,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,120.71268,81.0,1.49028
6680,2012,05/2012,MGB,MGB-L4,-1,4646,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,201.93786,162.0,1.24653
6681,2012,07/2012,MGB,MGB-L4,-1,4646,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,226.03536,162.0,1.39528
6682,2012,10/2012,MGB,MGB-L4,-1,4646,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,342.89973,81.0,4.23333
6683,2012,11/2012,TBU,TBU-L5,10958,4646,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,310.49973,81.0,3.83333
6684,2013,05/2013,TBU,TBU-L5,10958,4646,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,480.01639,83.0,5.78333
6685,2013,06/2013,TBU,TBU-L5,10958,4646,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
6686,2013,07/2013,TBU,TBU-L5,10958,4646,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,36.40463,83.0,0.43860999999999994
6687,2013,09/2013,TBU,TBU-L5,10958,4646,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
6688,2013,10/2013,TBU,TBU-L5,10958,4646,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,107.26092,86.0,1.24722
6689,2013,11/2013,TBU,TBU-L5,10958,4646,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,152.3625,85.0,1.7925000000000002
6690,2014,04/2014,TBU,TBU-L5,10958,4646,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,108.12525,75.0,1.44167
6691,2012,04/2012,MGB,MGB-L4,-1,4647,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,271.23096,182.0,1.4902799999999998
6692,2012,05/2012,MGB,MGB-L4,-1,4647,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,453.73692,364.0,1.24653
6693,2012,07/2012,MGB,MGB-L4,-1,4647,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,505.09136,362.0,1.39528
6694,2012,10/2012,MGB,MGB-L4,-1,4647,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,770.46606,182.0,4.23333
6695,2012,11/2012,TBU,TBU-L5,6689,4647,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,765.54939,183.0,4.18333
6696,2013,01/2013,TBU,TBU-L5,6689,4647,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,152.49939,183.0,0.83333
6697,2013,05/2013,TBU,TBU-L5,6689,4647,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,1087.26604,188.0,5.78333
6698,2013,05/2013,TBU,TBU-L5,6689,4647,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,369.73396,188.0,1.9666700000000001
6699,2013,06/2013,TBU,TBU-L5,6689,4647,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
6700,2013,06/2013,TBU,TBU-L5,6689,4647,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,3.0,1.0,0.0
6701,2013,07/2013,TBU,TBU-L5,6689,4647,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,85.09034,194.0,0.43861
6702,2013,09/2013,TBU,TBU-L5,6689,4647,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
6703,2013,10/2013,TBU,TBU-L5,6689,4647,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,567.81267,199.0,2.85333
6704,2013,11/2013,TBU,TBU-L5,6689,4647,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,388.05,199.0,1.95
6705,2014,04/2014,TBU,TBU-L5,6689,4647,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,295.54235,205.0,1.44167
6706,2014,06/2014,TBU,TBU-L5,6689,4647,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
6707,2014,09/2014,TBU,TBU-L5,6689,4647,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,200.10069,207.0,0.9666699999999999
6708,2014,12/2014,TBU,TBU-L5,6689,4647,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,3.0,1.0,0.0
6709,2014,12/2014,TBU,TBU-L5,6689,4647,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
6710,2012,04/2012,MGB,MGB-L4,-1,4648,150.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,22.3542,15.0,1.4902799999999998
6711,2012,05/2012,MGB,MGB-L4,-1,4648,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,37.3959,30.0,1.24653
6712,2012,07/2012,MGB,MGB-L4,-1,4648,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,36.6084,15.0,2.44056
6713,2013,07/2013,TBU,TBU-L5,4648,4648,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,6.57915,15.0,0.43861
6714,2013,10/2013,TBU,TBU-L5,4648,4648,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,18.7083,15.0,1.24722
6715,2013,11/2013,TBU,TBU-L5,4648,4648,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,1.25835,15.0,0.08389
6716,2012,04/2012,MGB,MGB-L4,-1,4649,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,53.65008,36.0,1.49028
6717,2012,05/2012,MGB,MGB-L4,-1,4649,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,89.75016,72.0,1.24653
6718,2012,07/2012,MGB,MGB-L4,-1,4649,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,87.86016,36.0,2.4405599999999996
6719,2013,01/2013,TBU,TBU-L5,4649,4649,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,27.0,36.0,0.75
6720,2013,07/2013,TBU,TBU-L5,4649,4649,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,15.78996,36.0,0.43861
6721,2013,10/2013,TBU,TBU-L5,4649,4649,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,43.6527,35.0,1.24722
6722,2013,11/2013,TBU,TBU-L5,4649,4649,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,2.93615,35.0,0.08389
6723,2014,04/2014,TBU,TBU-L5,4649,4649,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C274,FORA DO ISOLADOR (AM,125.18321,37.0,3.38333
6724,2012,06/2012,MGB,MGB-L5,4866,4655,15.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,7.47252,9.0,0.83028
6725,2014,06/2014,MGB,MGB-L5,4866,4655,15.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,4.37247,9.0,0.48583
6726,2014,08/2014,MGB,MGB-L5,-1,4655,15.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C383,FALHA EM CONEXÃO/JUM,45.74997,9.0,5.08333
6727,2012,04/2012,TBU,TBU-L5,4681,4681,10.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,0.78917,1.0,0.78917
6728,2012,07/2012,TBU,TBU-L5,4681,4681,10.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.29611,1.0,0.29611
6729,2012,08/2012,TBU,TBU-L5,4681,4681,10.0,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C293,INUNDAÇÃO,1.56889,1.0,1.56889
6730,2013,07/2013,TBU,TBU-L5,4681,4681,10.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,2.98917,1.0,2.98917
6731,2013,07/2013,TBU,TBU-L5,4681,4681,10.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.43861,1.0,2.43861
6732,2013,08/2013,TBU,TBU-L5,4681,4681,10.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.74222,1.0,1.74222
6733,2014,03/2014,TBU,TBU-L5,4681,4681,10.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C391,ISOLADOR DANIFICADO,1.63056,1.0,1.63056
6734,2014,08/2014,TBU,TBU-L5,4681,4681,10.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,0.53472,1.0,0.53472
6735,2012,08/2012,TBU,TBU-L6,0037,4682,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,4.37328,12.0,0.36444000000000004
6736,2013,07/2013,TBU,TBU-L6,0037,4682,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,30.99996,12.0,2.58333
6737,2013,09/2013,TBU,TBU-L6,0037,4682,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.6,12.0,0.049999999999999996
6738,2014,01/2014,TBU,TBU-L6,0037,4682,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,17.79996,12.0,1.4833299999999998
6739,2012,08/2012,MGB,MGB-L3,2005,4684,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,25.34463,111.0,0.22832999999999998
6740,2012,08/2012,MGB,MGB-L3,2005,4684,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,290.45037,222.0,1.308335
6741,2013,02/2013,MGB,MGB-L3,2005,4684,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C412,DEFEITO EM CONEXÃO,61.66679,37.0,1.6666699999999999
6742,2013,03/2013,MGB,MGB-L3,2005,4684,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C412,DEFEITO EM CONEXÃO,3.0,1.0,0.0
6743,2013,04/2013,MGB,MGB-L3,2005,4684,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,9.41629,113.0,0.08333
6744,2013,04/2013,MGB,MGB-L3,2005,4684,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,13.90578,113.0,0.12306
6745,2013,08/2013,MGB,MGB-L3,2005,4684,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,367.365,114.0,3.2225
6746,2014,03/2014,MGB,MGB-L3,2005,4684,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C412,DEFEITO EM CONEXÃO,128.41705,115.0,1.1166699999999998
6747,2012,07/2012,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,45.49974,78.0,0.58333
6748,2012,08/2012,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,17.80974,78.0,0.22833
6749,2013,01/2013,MGB,MGB-L3,2491,4685,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C321,CRUZAMENTO BT (FLY-T,185.89974,78.0,2.38333
6750,2013,02/2013,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C412,DEFEITO EM CONEXÃO,13.33336,8.0,1.66667
6751,2013,04/2013,MGB,MGB-L3,2491,4685,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,6.49974,78.0,0.08333
6752,2013,04/2013,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,9.59868,78.0,0.12306
6753,2013,08/2013,MGB,MGB-L3,2491,4685,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,561.6,78.0,7.2
6754,2014,02/2014,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,162.49974,78.0,2.08333
6755,2014,02/2014,MGB,MGB-L3,2491,4685,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,197.59974,78.0,2.53333
6756,2014,03/2014,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,3.0,1.0,0.0
6757,2014,03/2014,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C412,DEFEITO EM CONEXÃO,88.21693,79.0,1.11667
6758,2014,03/2014,MGB,MGB-L3,2491,4685,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
6759,2014,04/2014,MGB,MGB-L3,2491,4685,75.0,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C297,VENTOS FORTES,114.55,79.0,1.45
6760,2014,06/2014,MGB,MGB-L3,2491,4685,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,205.18038,79.0,2.59722
6761,2014,12/2014,MGB,MGB-L3,2491,4685,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
6762,2014,12/2014,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,3.0,1.0,0.0
6763,2014,12/2014,MGB,MGB-L3,2491,4685,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C412,DEFEITO EM CONEXÃO,3.0,1.0,0.0
6764,2014,12/2014,MGB,MGB-L3,2491,4685,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
6765,2014,12/2014,MGB,MGB-L3,2491,4685,75.0,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C297,VENTOS FORTES,3.0,1.0,0.0
6766,2012,05/2012,TBU,TBU-L6,4686,4686,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,21.99984,48.0,0.45832999999999996
6767,2012,08/2012,TBU,TBU-L6,4686,4686,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,171.13344,48.0,3.56528
6768,2013,09/2013,TBU,TBU-L6,4686,4686,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,2.5,50.0,0.05
6769,2012,08/2012,TBU,TBU-L6,4687,4687,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.27996,9.0,0.36444
6770,2013,09/2013,TBU,TBU-L6,4687,4687,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.45,9.0,0.05
6771,2012,05/2012,TBU,TBU-L6,0353,4688,225.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.45833,1.0,0.45833
6772,2012,08/2012,TBU,TBU-L6,0353,4688,225.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.56528,1.0,3.56528
